path,type,reason,likely_use,confidence
docs/rheakit-docs/node_modules/@csstools/postcss-gradients-interpolation-method/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-hwb-function/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-ic-unit/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-initial/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/@csstools/selector-specificity/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/parser.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/processor.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/attribute.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/className.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/combinator.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/comment.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/constructors.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/container.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/guards.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/id.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/namespace.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/nesting.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/node.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/pseudo.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/root.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/selector.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/string.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/tag.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/types.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/universal.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/sortAscending.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/tokenTypes.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/tokenize.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/util/ensureObject.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/util/getProp.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/util/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/util/stripComments.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-is-pseudo-class/node_modules/postcss-selector-parser/dist/util/unesc.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-light-dark-function/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-logical-float-and-clear/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-logical-overflow/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-logical-overscroll-behavior/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-logical-resize/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-logical-viewport-units/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-media-minmax/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-media-queries-aspect-ratio-number-values/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-nested-calc/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-normalize-display-values/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-oklab-function/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-position-area-property/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-progressive-custom-properties/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-property-rule-prelude-list/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/@csstools/postcss-random-function/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
